code_type,code,canonical_icao,name
ICAO,FAVV,FAVV,Vereeniging Airport - Vereeniging - South Africa
ICAO,FAWB,FAWB,Wonderboom Airport - Pretoria - South Africa
IATA,PRY,FAWB,Wonderboom Airport - Pretoria - South Africa
ICAO,FAWI,FAWI,Witbank Airport - Witbank - South Africa
ICAO,FAWK,FAWK,Waterkloof Air Force Base - Waterkloof - South Africa
IATA,WKF,FAWK,Waterkloof Air Force Base - Waterkloof - South Africa
ICAO,FAWM,FAWM,Welkom Airport - Welkom - South Africa
ICAO,FAYP,FAYP,Ysterplaat Air Force Base - Ysterplaat - South Africa
ICAO,FAZR,FAZR,Zeerust Airport - Zeerust - South Africa
ICAO,FBFT,FBFT,Francistown Airport - Francistown - Botswana
IATA,FRW,FBFT,Francistown Airport - Francistown - Botswana
ICAO,FBJW,FBJW,Jwaneng Airport - Jwaneng - Botswana
IATA,JWA,FBJW,Jwaneng Airport - Jwaneng - Botswana
ICAO,FBKE,FBKE,Kasane Airport - Kasane - Botswana
IATA,BBK,FBKE,Kasane Airport - Kasane - Botswana
ICAO,FBMN,FBMN,Maun Airport - Maun - Botswana
IATA,MUB,FBMN,Maun Airport - Maun - Botswana
ICAO,FBSK,FBSK,Sir Seretse Khama International Airport - Gaberone - Botswana
IATA,GBE,FBSK,Sir Seretse Khama International Airport - Gaberone - Botswana
ICAO,FBSP,FBSP,Selebi Phikwe Airport - Selebi-phikwe - Botswana
IATA,PKW,FBSP,Selebi Phikwe Airport - Selebi-phikwe - Botswana
ICAO,FCBB,FCBB,Maya-Maya Airport - Brazzaville - Congo (Brazzaville)
IATA,BZV,FCBB,Maya-Maya Airport - Brazzaville - Congo (Brazzaville)
ICAO,FCOO,FCOO,Owando Airport - Owando - Congo (Kinshasa)
IATA,FTX,FCOO,Owando Airport - Owando - Congo (Kinshasa)
ICAO,FCOU,FCOU,Ouesso Airport - Ouesso - Congo (Kinshasa)
IATA,OUE,FCOU,Ouesso Airport - Ouesso - Congo (Kinshasa)
ICAO,FCPP,FCPP,Pointe Noire Airport - Pointe-noire - Congo (Brazzaville)
IATA,PNR,FCPP,Pointe Noire Airport - Pointe-noire - Congo (Brazzaville)
ICAO,FDMS,FDMS,Matsapha Airport - Manzini - Swaziland
IATA,MTS,FDMS,Matsapha Airport - Manzini - Swaziland
ICAO,FEFF,FEFF,Bangui M'Poko International Airport - Bangui - Central African Republic
IATA,BGF,FEFF,Bangui M'Poko International Airport - Bangui - Central African Republic
ICAO,FEFT,FEFT,BerbÃ©rati Airport - Berberati - Central African Republic
IATA,BBT,FEFT,BerbÃ©rati Airport - Berberati - Central African Republic
ICAO,FGBT,FGBT,Bata Airport - Bata - Equatorial Guinea
IATA,BSG,FGBT,Bata Airport - Bata - Equatorial Guinea
ICAO,FGSL,FGSL,Malabo Airport - Malabo - Equatorial Guinea
IATA,SSG,FGSL,Malabo Airport - Malabo - Equatorial Guinea
ICAO,FHAW,FHAW,RAF Ascension Island - Wide Awake - Saint Helena
IATA,ASI,FHAW,RAF Ascension Island - Wide Awake - Saint Helena
ICAO,FIMP,FIMP,Sir Seewoosagur Ramgoolam International Airport - Plaisance - Mauritius
IATA,MRU,FIMP,Sir Seewoosagur Ramgoolam International Airport - Plaisance - Mauritius
ICAO,FIMR,FIMR,Sir Charles Gaetan Duval Airport - Rodriguez Island - Mauritius
IATA,RRG,FIMR,Sir Charles Gaetan Duval Airport - Rodriguez Island - Mauritius
ICAO,FJDG,FJDG,Diego Garcia Naval Support Facility - Diego Garcia Island - British Indian Ocean Territory
IATA,NKW,FJDG,Diego Garcia Naval Support Facility - Diego Garcia Island - British Indian Ocean Territory
ICAO,FKKC,FKKC,Tiko Airport - Tiko - Cameroon
IATA,TKC,FKKC,Tiko Airport - Tiko - Cameroon
ICAO,FKKD,FKKD,Douala International Airport - Douala - Cameroon
IATA,DLA,FKKD,Douala International Airport - Douala - Cameroon
ICAO,FKKL,FKKL,Salak Airport - Maroua - Cameroon
IATA,MVR,FKKL,Salak Airport - Maroua - Cameroon
ICAO,FKKM,FKKM,Foumban Nkounja Airport - Foumban - Cameroon
IATA,FOM,FKKM,Foumban Nkounja Airport - Foumban - Cameroon
ICAO,FKKN,FKKN,N'GaoundÃ©rÃ© Airport - N'gaoundere - Cameroon
IATA,NGE,FKKN,N'GaoundÃ©rÃ© Airport - N'gaoundere - Cameroon
ICAO,FKKR,FKKR,Garoua International Airport - Garoua - Cameroon
IATA,GOU,FKKR,Garoua International Airport - Garoua - Cameroon
ICAO,FKKU,FKKU,Bafoussam Airport - Bafoussam - Cameroon
IATA,BFX,FKKU,Bafoussam Airport - Bafoussam - Cameroon
ICAO,FKKV,FKKV,Bamenda Airport - Bamenda - Cameroon
IATA,BPC,FKKV,Bamenda Airport - Bamenda - Cameroon
ICAO,FKKY,FKKY,YaoundÃ© Airport - Yaounde - Cameroon
IATA,YAO,FKKY,YaoundÃ© Airport - Yaounde - Cameroon
ICAO,FLKE,FLKE,Kasompe Airport - Kasompe - Zambia
IATA,CGJ,FLKE,Kasompe Airport - Kasompe - Zambia
ICAO,FLLI,FLLI,Livingstone Airport - Livingstone - Zambia
IATA,LVI,FLLI,Livingstone Airport - Livingstone - Zambia
ICAO,FLLS,FLLS,Kenneth Kaunda International Airport Lusaka - Lusaka - Zambia
IATA,LUN,FLLS,Kenneth Kaunda International Airport Lusaka - Lusaka - Zambia
ICAO,FLMF,FLMF,Mfuwe Airport - Mfuwe - Zambia
IATA,MFU,FLMF,Mfuwe Airport - Mfuwe - Zambia
ICAO,FLMG,FLMG,Mongu Airport - Mongu - Zambia
IATA,MNR,FLMG,Mongu Airport - Mongu - Zambia
ICAO,FLND,FLND,Simon Mwansa Kapwepwe International Airport - Ndola - Zambia
IATA,NLA,FLND,Simon Mwansa Kapwepwe International Airport - Ndola - Zambia
ICAO,FLSO,FLSO,Southdowns Airport - Southdowns - Zambia
IATA,KIW,FLSO,Southdowns Airport - Southdowns - Zambia
ICAO,FMCH,FMCH,Prince Said Ibrahim International Airport - Moroni - Comoros
IATA,HAH,FMCH,Prince Said Ibrahim International Airport - Moroni - Comoros
ICAO,FMCI,FMCI,MohÃ©li Bandar Es Eslam Airport - Moheli - Comoros
IATA,NWA,FMCI,MohÃ©li Bandar Es Eslam Airport - Moheli - Comoros
ICAO,FMCV,FMCV,Ouani Airport - Anjouan - Comoros
IATA,AJN,FMCV,Ouani Airport - Anjouan - Comoros
ICAO,FMCZ,FMCZ,Dzaoudzi Pamandzi International Airport - Dzaoudzi - Mayotte
IATA,DZA,FMCZ,Dzaoudzi Pamandzi International Airport - Dzaoudzi - Mayotte
ICAO,FMEE,FMEE,Roland Garros Airport - St.-denis - Reunion
IATA,RUN,FMEE,Roland Garros Airport - St.-denis - Reunion
ICAO,FMEP,FMEP,Pierrefonds Airport - St.-pierre - Reunion
IATA,ZSE,FMEP,Pierrefonds Airport - St.-pierre - Reunion
ICAO,FMMI,FMMI,Ivato Airport - Antananarivo - Madagascar
IATA,TNR,FMMI,Ivato Airport - Antananarivo - Madagascar
ICAO,FMMN,FMMN,Miandrivazo Airport - Miandrivazo - Madagascar
IATA,ZVA,FMMN,Miandrivazo Airport - Miandrivazo - Madagascar
ICAO,FMMS,FMMS,Sainte Marie Airport - Sainte Marie - Madagascar
IATA,SMS,FMMS,Sainte Marie Airport - Sainte Marie - Madagascar
ICAO,FMMT,FMMT,Toamasina Airport - Toamasina - Madagascar
IATA,TMM,FMMT,Toamasina Airport - Toamasina - Madagascar
ICAO,FMMV,FMMV,Morondava Airport - Morondava - Madagascar
IATA,MOQ,FMMV,Morondava Airport - Morondava - Madagascar
ICAO,FMNA,FMNA,Arrachart Airport - Antsiranana - Madagascar
IATA,DIE,FMNA,Arrachart Airport - Antsiranana - Madagascar
ICAO,FMNC,FMNC,Mananara Nord Airport - Mananara - Madagascar
IATA,WMR,FMNC,Mananara Nord Airport - Mananara - Madagascar
ICAO,FMND,FMND,Andapa Airport - Andapa - Madagascar
IATA,ZWA,FMND,Andapa Airport - Andapa - Madagascar
ICAO,FMNE,FMNE,Ambilobe Airport - Ambilobe - Madagascar
IATA,AMB,FMNE,Ambilobe Airport - Ambilobe - Madagascar
ICAO,FMNH,FMNH,Antsirabato Airport - Antalaha - Madagascar
IATA,ANM,FMNH,Antsirabato Airport - Antalaha - Madagascar
ICAO,FMNL,FMNL,Analalava Airport - Analalava - Madagascar
IATA,HVA,FMNL,Analalava Airport - Analalava - Madagascar
ICAO,FMNM,FMNM,Amborovy Airport - Mahajanga - Madagascar
IATA,MJN,FMNM,Amborovy Airport - Mahajanga - Madagascar
ICAO,FMNN,FMNN,Fascene Airport - Nosy-be - Madagascar
IATA,NOS,FMNN,Fascene Airport - Nosy-be - Madagascar
ICAO,FMNQ,FMNQ,Besalampy Airport - Besalampy - Madagascar
IATA,BPY,FMNQ,Besalampy Airport - Besalampy - Madagascar
ICAO,FMNR,FMNR,Maroantsetra Airport - Maroantsetra - Madagascar
IATA,WMN,FMNR,Maroantsetra Airport - Maroantsetra - Madagascar
ICAO,FMNS,FMNS,Sambava Airport - Sambava - Madagascar
IATA,SVB,FMNS,Sambava Airport - Sambava - Madagascar
ICAO,FMNV,FMNV,Vohimarina Airport - Vohemar - Madagascar
IATA,VOH,FMNV,Vohimarina Airport - Vohemar - Madagascar
ICAO,FMNW,FMNW,Ambalabe Airport - Antsohihy - Madagascar
IATA,WAI,FMNW,Ambalabe Airport - Antsohihy - Madagascar
ICAO,FMNZ,FMNZ,Ampampamena Airport - Ampampamena - Madagascar
IATA,IVA,FMNZ,Ampampamena Airport - Ampampamena - Madagascar
ICAO,FMSD,FMSD,TÃ´lanaro Airport - Tolagnaro - Madagascar
IATA,FTU,FMSD,TÃ´lanaro Airport - Tolagnaro - Madagascar
ICAO,FMSF,FMSF,Fianarantsoa Airport - Fianarantsoa - Madagascar
IATA,WFI,FMSF,Fianarantsoa Airport - Fianarantsoa - Madagascar
ICAO,FMSG,FMSG,Farafangana Airport - Farafangana - Madagascar
IATA,RVA,FMSG,Farafangana Airport - Farafangana - Madagascar
ICAO,FMSK,FMSK,Manakara Airport - Manakara - Madagascar
IATA,WVK,FMSK,Manakara Airport - Manakara - Madagascar
ICAO,FMSM,FMSM,Mananjary Airport - Mananjary - Madagascar
IATA,MNJ,FMSM,Mananjary Airport - Mananjary - Madagascar
ICAO,FMSR,FMSR,Morombe Airport - Morombe - Madagascar
IATA,MXM,FMSR,Morombe Airport - Morombe - Madagascar
ICAO,FMST,FMST,Toliara Airport - Toliara - Madagascar
IATA,TLE,FMST,Toliara Airport - Toliara - Madagascar
ICAO,FNBC,FNBC,Mbanza Congo Airport - M'banza-congo - Angola
IATA,SSY,FNBC,Mbanza Congo Airport - M'banza-congo - Angola
ICAO,FNBG,FNBG,Benguela Airport - Benguela - Angola
IATA,BUG,FNBG,Benguela Airport - Benguela - Angola
ICAO,FNCA,FNCA,Cabinda Airport - Cabinda - Angola
IATA,CAB,FNCA,Cabinda Airport - Cabinda - Angola
ICAO,FNHU,FNHU,Nova Lisboa Airport - Huambo - Angola
IATA,NOV,FNHU,Nova Lisboa Airport - Huambo - Angola
ICAO,FNKU,FNKU,Kuito Airport - Kuito - Angola
IATA,SVP,FNKU,Kuito Airport - Kuito - Angola
ICAO,FNLB,FNLB,Lobito Airport - Lobito - Angola
ICAO,FNLU,FNLU,Quatro de Fevereiro Airport - Luanda - Angola
IATA,LAD,FNLU,Quatro de Fevereiro Airport - Luanda - Angola
ICAO,FNMA,FNMA,Malanje Airport - Malanje - Angola
IATA,MEG,FNMA,Malanje Airport - Malanje - Angola
ICAO,FNME,FNME,Menongue Airport - Menongue - Angola
IATA,SPP,FNME,Menongue Airport - Menongue - Angola
ICAO,FNNG,FNNG,Negage Airport - Negage - Angola
IATA,GXG,FNNG,Negage Airport - Negage - Angola
ICAO,FNPA,FNPA,Porto Amboim Airport - Porto Amboim - Angola
IATA,PBN,FNPA,Porto Amboim Airport - Porto Amboim - Angola
ICAO,FNSA,FNSA,Saurimo Airport - Saurimo - Angola
IATA,VHC,FNSA,Saurimo Airport - Saurimo - Angola
ICAO,FNSO,FNSO,Soyo Airport - Soyo - Angola
IATA,SZA,FNSO,Soyo Airport - Soyo - Angola
ICAO,FNUB,FNUB,Lubango Airport - Lubango - Angola
IATA,SDD,FNUB,Lubango Airport - Lubango - Angola
ICAO,FNUE,FNUE,Luena Airport - Luena - Angola
IATA,LUO,FNUE,Luena Airport - Luena - Angola
ICAO,FNUG,FNUG,Uige Airport - Uige - Angola
IATA,UGO,FNUG,Uige Airport - Uige - Angola
ICAO,FNXA,FNXA,Xangongo Airport - Xangongo - Angola
IATA,XGN,FNXA,Xangongo Airport - Xangongo - Angola
ICAO,FOGO,FOGO,Oyem Airport - Oyem - Gabon
IATA,OYE,FOGO,Oyem Airport - Oyem - Gabon
ICAO,FOGQ,FOGQ,Okondja Airport - Okondja - Gabon
IATA,OKN,FOGQ,Okondja Airport - Okondja - Gabon
ICAO,FOGR,FOGR,Lambarene Airport - Lambarene - Gabon
IATA,LBQ,FOGR,Lambarene Airport - Lambarene - Gabon
ICAO,FOOB,FOOB,Bitam Airport - Bitam - Gabon
IATA,BMM,FOOB,Bitam Airport - Bitam - Gabon
ICAO,FOOG,FOOG,Port Gentil Airport - Port Gentil - Gabon
IATA,POG,FOOG,Port Gentil Airport - Port Gentil - Gabon
ICAO,FOOH,FOOH,Omboue Hopital Airport - Omboue Hospial - Gabon
IATA,OMB,FOOH,Omboue Hopital Airport - Omboue Hospial - Gabon
ICAO,FOOK,FOOK,Makokou Airport - Makokou - Gabon
IATA,MKU,FOOK,Makokou Airport - Makokou - Gabon
ICAO,FOOL,FOOL,Libreville Leon M'ba International Airport - Libreville - Gabon
IATA,LBV,FOOL,Libreville Leon M'ba International Airport - Libreville - Gabon
ICAO,FOON,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport - Franceville - Gabon
IATA,MVB,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport - Franceville - Gabon
ICAO,FPPR,FPPR,Principe Airport - Principe - Sao Tome and Principe
IATA,PCP,FPPR,Principe Airport - Principe - Sao Tome and Principe
ICAO,FPST,FPST,SÃ£o TomÃ© International Airport - Sao Tome - Sao Tome and Principe
IATA,TMS,FPST,SÃ£o TomÃ© International Airport - Sao Tome - Sao Tome and Principe
ICAO,FQBR,FQBR,Beira Airport - Beira - Mozambique
IATA,BEW,FQBR,Beira Airport - Beira - Mozambique
ICAO,FQIN,FQIN,Inhambane Airport - Inhambane - Mozambique
IATA,INH,FQIN,Inhambane Airport - Inhambane - Mozambique
ICAO,FQLC,FQLC,Lichinga Airport - Lichinga - Mozambique
IATA,VXC,FQLC,Lichinga Airport - Lichinga - Mozambique
ICAO,FQLU,FQLU,Lumbo Airport - Lumbo - Mozambique
IATA,LFB,FQLU,Lumbo Airport - Lumbo - Mozambique
ICAO,FQMA,FQMA,Maputo Airport - Maputo - Mozambique
IATA,MPM,FQMA,Maputo Airport - Maputo - Mozambique
ICAO,FQMD,FQMD,Mueda Airport - Mueda - Mozambique
IATA,MUD,FQMD,Mueda Airport - Mueda - Mozambique
ICAO,FQMP,FQMP,MocÃ­mboa da Praia Airport - Mocimboa Da Praia - Mozambique
IATA,MZB,FQMP,MocÃ­mboa da Praia Airport - Mocimboa Da Praia - Mozambique
ICAO,FQMR,FQMR,Marrupa Airport - Marrupa - Mozambique
ICAO,FQNC,FQNC,Nacala Airport - Nacala - Mozambique
IATA,MNC,FQNC,Nacala Airport - Nacala - Mozambique
ICAO,FQNP,FQNP,Nampula Airport - Nampula - Mozambique
IATA,APL,FQNP,Nampula Airport - Nampula - Mozambique
ICAO,FQPB,FQPB,Pemba Airport - Pemba - Mozambique
IATA,POL,FQPB,Pemba Airport - Pemba - Mozambique
ICAO,FQQL,FQQL,Quelimane Airport - Quelimane - Mozambique
IATA,UEL,FQQL,Quelimane Airport - Quelimane - Mozambique
ICAO,FQSG,FQSG,Songo Airport - Songo - Mozambique
ICAO,FQTT,FQTT,Chingozi Airport - Tete - Mozambique
IATA,TET,FQTT,Chingozi Airport - Tete - Mozambique
ICAO,FQUG,FQUG,Ulongwe Airport - Ulongwe - Mozambique
ICAO,FQVL,FQVL,Vilankulo Airport - Vilankulu - Mozambique
IATA,VNX,FQVL,Vilankulo Airport - Vilankulu - Mozambique
ICAO,FSAL,FSAL,Alphonse Airport - Alphonse - Seychelles
ICAO,FSDR,FSDR,Desroches Airport - Desroches - Seychelles
IATA,DES,FSDR,Desroches Airport - Desroches - Seychelles
ICAO,FSFA,FSFA,Farquhar Airport - Farquhar - Seychelles
ICAO,FSIA,FSIA,Seychelles International Airport - Mahe - Seychelles
IATA,SEZ,FSIA,Seychelles International Airport - Mahe - Seychelles
ICAO,FSPP,FSPP,Praslin Airport - Praslin - Seychelles
IATA,PRI,FSPP,Praslin Airport - Praslin - Seychelles
ICAO,FSSC,FSSC,Coetivy Airport - Coetivy - Seychelles
ICAO,FTTC,FTTC,Abeche Airport - Abeche - Chad
IATA,AEH,FTTC,Abeche Airport - Abeche - Chad
ICAO,FTTD,FTTD,Moundou Airport - Moundou - Chad
IATA,MQQ,FTTD,Moundou Airport - Moundou - Chad
ICAO,FTTJ,FTTJ,N'Djamena International Airport - N'djamena - Chad
IATA,NDJ,FTTJ,N'Djamena International Airport - N'djamena - Chad
ICAO,FTTY,FTTY,Faya Largeau Airport - Faya-largeau - Chad
IATA,FYT,FTTY,Faya Largeau Airport - Faya-largeau - Chad
ICAO,FVBU,FVBU,Joshua Mqabuko Nkomo International Airport - Bulawayo - Zimbabwe
IATA,BUQ,FVBU,Joshua Mqabuko Nkomo International Airport - Bulawayo - Zimbabwe
ICAO,FVCP,FVCP,Charles Prince Airport - Harare - Zimbabwe
ICAO,FVCZ,FVCZ,Buffalo Range Airport - Chiredzi - Zimbabwe
IATA,BFO,FVCZ,Buffalo Range Airport - Chiredzi - Zimbabwe
ICAO,FVFA,FVFA,Victoria Falls International Airport - Victoria Falls - Zimbabwe
IATA,VFA,FVFA,Victoria Falls International Airport - Victoria Falls - Zimbabwe
ICAO,FVHA,FVHA,Robert Gabriel Mugabe International Airport - Harare - Zimbabwe
IATA,HRE,FVHA,Robert Gabriel Mugabe International Airport - Harare - Zimbabwe
ICAO,FVKB,FVKB,Kariba International Airport - Kariba - Zimbabwe
IATA,KAB,FVKB,Kariba International Airport - Kariba - Zimbabwe
ICAO,FVMT,FVMT,Mutoko Airport - Mutoko - Zimbabwe
ICAO,FVMU,FVMU,Mutare Airport - Mutare - Zimbabwe
IATA,UTA,FVMU,Mutare Airport - Mutare - Zimbabwe
ICAO,FVMV,FVMV,Masvingo International Airport - Masvingo - Zimbabwe
IATA,MVZ,FVMV,Masvingo International Airport - Masvingo - Zimbabwe
ICAO,FVSH,FVSH,Zvishavane Airport - Zvishavane - Zimbabwe
ICAO,FVTL,FVTL,Thornhill Air Base - Gwert - Zimbabwe
IATA,GWE,FVTL,Thornhill Air Base - Gwert - Zimbabwe
ICAO,FVWN,FVWN,Hwange National Park Airport - Hwange National Park - Zimbabwe
IATA,HWN,FVWN,Hwange National Park Airport - Hwange National Park - Zimbabwe
ICAO,FWCL,FWCL,Chileka International Airport - Blantyre - Malawi
IATA,BLZ,FWCL,Chileka International Airport - Blantyre - Malawi
ICAO,FWKA,FWKA,Karonga Airport - Karonga - Malawi
IATA,KGJ,FWKA,Karonga Airport - Karonga - Malawi
ICAO,FWKG,FWKG,Kasungu Airport - Kasungu - Malawi
IATA,KBQ,FWKG,Kasungu Airport - Kasungu - Malawi
ICAO,FWKI,FWKI,Lilongwe International Airport - Lilongwe - Malawi
IATA,LLW,FWKI,Lilongwe International Airport - Lilongwe - Malawi
ICAO,FWUU,FWUU,Mzuzu Airport - Mzuzu - Malawi
IATA,ZZU,FWUU,Mzuzu Airport - Mzuzu - Malawi
ICAO,FXMM,FXMM,Moshoeshoe I International Airport - Maseru - Lesotho
IATA,MSU,FXMM,Moshoeshoe I International Airport - Maseru - Lesotho
ICAO,FXMU,FXMU,Mejametalana Airbase - Maseru - Lesotho
ICAO,FZAA,FZAA,Ndjili International Airport - Kinshasa - Congo (Kinshasa)
IATA,FIH,FZAA,Ndjili International Airport - Kinshasa - Congo (Kinshasa)
ICAO,FZAB,FZAB,Ndolo Airport - Kinshasa - Congo (Kinshasa)
IATA,NLO,FZAB,Ndolo Airport - Kinshasa - Congo (Kinshasa)
ICAO,FZAG,FZAG,Muanda Airport - Muanda - Congo (Kinshasa)
IATA,MNB,FZAG,Muanda Airport - Muanda - Congo (Kinshasa)
ICAO,FZAI,FZAI,Kitona Base Airport - Kitona Base - Congo (Kinshasa)
ICAO,FZBO,FZBO,Bandundu Airport - Bandoundu - Congo (Kinshasa)
IATA,FDU,FZBO,Bandundu Airport - Bandoundu - Congo (Kinshasa)
ICAO,FZCA,FZCA,Kikwit Airport - Kikwit - Congo (Kinshasa)
IATA,KKW,FZCA,Kikwit Airport - Kikwit - Congo (Kinshasa)
ICAO,FZEA,FZEA,Mbandaka Airport - Mbandaka - Congo (Kinshasa)
IATA,MDK,FZEA,Mbandaka Airport - Mbandaka - Congo (Kinshasa)
ICAO,FZFD,FZFD,Gbadolite Airport - Gbadolite - Congo (Kinshasa)
IATA,BDT,FZFD,Gbadolite Airport - Gbadolite - Congo (Kinshasa)
ICAO,FZFK,FZFK,Gemena Airport - Gemena - Congo (Kinshasa)
IATA,GMA,FZFK,Gemena Airport - Gemena - Congo (Kinshasa)
ICAO,FZFP,FZFP,Kotakoli Airport - Kotakoli - Congo (Kinshasa)
IATA,KLI,FZFP,Kotakoli Airport - Kotakoli - Congo (Kinshasa)
ICAO,FZGA,FZGA,Lisala Airport - Lisala - Congo (Kinshasa)
IATA,LIQ,FZGA,Lisala Airport - Lisala - Congo (Kinshasa)
ICAO,FZIC,FZIC,Bangoka International Airport - Kisangani - Congo (Kinshasa)
IATA,FKI,FZIC,Bangoka International Airport - Kisangani - Congo (Kinshasa)
ICAO,FZJH,FZJH,Matari Airport - Isiro - Congo (Kinshasa)
IATA,IRP,FZJH,Matari Airport - Isiro - Congo (Kinshasa)
ICAO,FZKA,FZKA,Bunia Airport - Bunia - Congo (Kinshasa)
IATA,BUX,FZKA,Bunia Airport - Bunia - Congo (Kinshasa)
ICAO,FZKJ,FZKJ,Buta Zega Airport - Buta Zega - Congo (Kinshasa)
IATA,BZU,FZKJ,Buta Zega Airport - Buta Zega - Congo (Kinshasa)
ICAO,FZMA,FZMA,Bukavu Kavumu Airport - Bukavu/kavumu - Congo (Kinshasa)
IATA,BKY,FZMA,Bukavu Kavumu Airport - Bukavu/kavumu - Congo (Kinshasa)
ICAO,FZNA,FZNA,Goma International Airport - Goma - Congo (Kinshasa)
IATA,GOM,FZNA,Goma International Airport - Goma - Congo (Kinshasa)
ICAO,FZOA,FZOA,Kindu Airport - Kindu - Congo (Kinshasa)
IATA,KND,FZOA,Kindu Airport - Kindu - Congo (Kinshasa)
ICAO,FZQA,FZQA,Lubumbashi International Airport - Lubumashi - Congo (Kinshasa)
IATA,FBM,FZQA,Lubumbashi International Airport - Lubumashi - Congo (Kinshasa)
ICAO,FZQM,FZQM,Kolwezi Airport - Kolwezi - Congo (Kinshasa)
IATA,KWZ,FZQM,Kolwezi Airport - Kolwezi - Congo (Kinshasa)
ICAO,FZRF,FZRF,Kalemie Airport - Kalemie - Congo (Kinshasa)
IATA,FMI,FZRF,Kalemie Airport - Kalemie - Congo (Kinshasa)
ICAO,FZSA,FZSA,Kamina Base Airport - Kamina Base - Congo (Kinshasa)
IATA,KMN,FZSA,Kamina Base Airport - Kamina Base - Congo (Kinshasa)
ICAO,FZUA,FZUA,Kananga Airport - Kananga - Congo (Kinshasa)
IATA,KGA,FZUA,Kananga Airport - Kananga - Congo (Kinshasa)
ICAO,FZWA,FZWA,Mbuji Mayi Airport - Mbuji-mayi - Congo (Kinshasa)
IATA,MJM,FZWA,Mbuji Mayi Airport - Mbuji-mayi - Congo (Kinshasa)
ICAO,GABS,GABS,Modibo Keita International Airport - Bamako - Mali
IATA,BKO,GABS,Modibo Keita International Airport - Bamako - Mali
ICAO,GAGO,GAGO,Gao Airport - Gao - Mali
IATA,GAQ,GAGO,Gao Airport - Gao - Mali
ICAO,GAKY,GAKY,Kayes Dag Dag Airport - Kayes - Mali
IATA,KYS,GAKY,Kayes Dag Dag Airport - Kayes - Mali
ICAO,GAMB,GAMB,Mopti Airport - Mopti - Mali
IATA,MZI,GAMB,Mopti Airport - Mopti - Mali
ICAO,GATB,GATB,Timbuktu Airport - Tombouctou - Mali
IATA,TOM,GATB,Timbuktu Airport - Tombouctou - Mali
ICAO,GATS,GATS,Tessalit Airport - Tessalit - Mali
ICAO,GBYD,GBYD,Banjul International Airport - Banjul - Gambia
IATA,BJL,GBYD,Banjul International Airport - Banjul - Gambia
ICAO,GCFV,GCFV,Fuerteventura Airport - Fuerteventura - Spain
IATA,FUE,GCFV,Fuerteventura Airport - Fuerteventura - Spain
ICAO,GCHI,GCHI,Hierro Airport - Hierro - Spain
IATA,VDE,GCHI,Hierro Airport - Hierro - Spain
ICAO,GCLA,GCLA,La Palma Airport - Santa Cruz De La Palma - Spain
IATA,SPC,GCLA,La Palma Airport - Santa Cruz De La Palma - Spain
ICAO,GCLP,GCLP,Gran Canaria Airport - Gran Canaria - Spain
IATA,LPA,GCLP,Gran Canaria Airport - Gran Canaria - Spain
ICAO,GCRR,GCRR,Lanzarote Airport - Arrecife - Spain
IATA,ACE,GCRR,Lanzarote Airport - Arrecife - Spain
ICAO,GCTS,GCTS,Tenerife South Airport - Tenerife - Spain
IATA,TFS,GCTS,Tenerife South Airport - Tenerife - Spain
ICAO,GCXO,GCXO,Tenerife Norte Airport - Tenerife - Spain
IATA,TFN,GCXO,Tenerife Norte Airport - Tenerife - Spain
ICAO,GEML,GEML,Melilla Airport - Melilla - Spain
IATA,MLN,GEML,Melilla Airport - Melilla - Spain
ICAO,GFLL,GFLL,Lungi International Airport - Freetown - Sierra Leone
IATA,FNA,GFLL,Lungi International Airport - Freetown - Sierra Leone
ICAO,GGCF,GGCF,Cufar Airport - Cufar - Guinea-Bissau
ICAO,GLMR,GLMR,Spriggs Payne Airport - Monrovia - Liberia
IATA,MLW,GLMR,Spriggs Payne Airport - Monrovia - Liberia
ICAO,GLRB,GLRB,Roberts International Airport - Monrovia - Liberia
IATA,ROB,GLRB,Roberts International Airport - Monrovia - Liberia
ICAO,GMAD,GMAD,Al Massira Airport - Agadir - Morocco
IATA,AGA,GMAD,Al Massira Airport - Agadir - Morocco
ICAO,GMAT,GMAT,Tan Tan Airport - Tan Tan - Morocco
IATA,TTA,GMAT,Tan Tan Airport - Tan Tan - Morocco
ICAO,GMFF,GMFF,SaÃ¯ss Airport - Fes - Morocco
IATA,FEZ,GMFF,SaÃ¯ss Airport - Fes - Morocco
ICAO,GMFI,GMFI,Ifrane Airport - Ifrane - Morocco
ICAO,GMFK,GMFK,Moulay Ali Cherif Airport - Er-rachidia - Morocco
IATA,ERH,GMFK,Moulay Ali Cherif Airport - Er-rachidia - Morocco
ICAO,GMFM,GMFM,Bassatine Airport - Meknes - Morocco
IATA,MEK,GMFM,Bassatine Airport - Meknes - Morocco
ICAO,GMFO,GMFO,Angads Airport - Oujda - Morocco
IATA,OUD,GMFO,Angads Airport - Oujda - Morocco
ICAO,GMMB,GMMB,Ben Slimane Airport - Ben Slimane - Morocco
IATA,GMD,GMMB,Ben Slimane Airport - Ben Slimane - Morocco
ICAO,GMME,GMME,Rabat-SalÃ© Airport - Rabat - Morocco
IATA,RBA,GMME,Rabat-SalÃ© Airport - Rabat - Morocco
